entry_month,ts_code,month_wuxing,hold_1m,hold_2m,hold_3m,hold_6m,hold_9m,hold_12m,hold_24m
2010-10,000858.SZ,土,1.304649,-0.270611,-0.3439,-0.184072,0.055166,0.005205,-0.040549
2010-11,000858.SZ,水,-0.769159,-0.649932,-0.495994,-0.288343,0.043506,-0.040889,-0.169795
2010-12,000858.SZ,水,-0.469125,-0.255272,-0.28087,0.063939,0.064809,-0.052845,-0.097122
2011-01,000858.SZ,土,0.044728,-0.16302,0.014691,0.338123,0.158821,-0.02618,-0.118947
2011-02,000858.SZ,木,-0.329456,-2e-06,0.004859,0.501497,0.188538,0.06885,-0.139024
2011-03,000858.SZ,木,0.491321,0.230111,0.574077,0.295698,0.038227,0.02979,-0.163022
2011-04,000858.SZ,土,0.014654,0.617162,0.764648,0.238391,-0.039434,0.080377,-0.184061
2011-05,000858.SZ,火,1.577446,1.32717,1.243589,0.292608,0.091073,-0.023023,-0.151779
2011-06,000858.SZ,火,1.101197,1.093246,0.066551,-0.15681,-0.10603,-0.082866,-0.250981
2011-07,000858.SZ,土,1.085325,-0.240131,-0.130925,-0.291301,-0.082624,-0.078947,-0.293824
2011-08,000858.SZ,金,-0.723112,-0.438953,-0.255285,-0.239132,-0.259489,-0.193812,-0.307573
2011-09,000858.SZ,金,0.136826,0.221331,-0.333394,-0.181548,-0.127866,-0.066116,-0.295821
2011-10,000858.SZ,土,0.312117,-0.489546,-0.422082,-0.057475,-0.060939,-0.08422,-0.333265
2011-11,000858.SZ,水,-0.801418,-0.616458,-0.222629,-0.261582,-0.172213,-0.281376,-0.331936
2011-12,000858.SZ,水,-0.259227,0.538056,0.004888,-0.002437,0.044963,-0.139329,-0.309031
2012-01,000858.SZ,土,2.19344,0.170399,0.537161,0.197037,0.06766,-0.202876,-0.323507
2012-02,000858.SZ,木,-0.571047,0.066472,-0.298584,-0.145792,-0.299954,-0.30647,-0.341734
2012-03,000858.SZ,木,1.651489,-0.103069,-0.009709,0.065596,-0.182646,-0.319733,-0.287531
2012-04,000858.SZ,土,-0.696591,-0.394799,-0.067828,-0.110206,-0.359585,-0.383774,-0.297075
2012-05,000858.SZ,火,0.207175,0.633917,0.040283,-0.300638,-0.309079,-0.263566,-0.278675
2012-06,000858.SZ,火,1.211513,-0.034301,0.146627,-0.257436,-0.399769,-0.388279,-0.260194
2012-07,000858.SZ,土,-0.578309,-0.174364,-0.150657,-0.469184,-0.463189,-0.458572,-0.255688
2012-08,000858.SZ,金,0.616526,0.20539,-0.529832,-0.436925,-0.343661,-0.405281,-0.241667
2012-09,000858.SZ,金,-0.10118,-0.746436,-0.51911,-0.565723,-0.503868,-0.469026,-0.261868
2012-10,000858.SZ,土,-0.928468,-0.648252,-0.668255,-0.573233,-0.534028,-0.514583,-0.274405
2012-11,000858.SZ,水,0.729662,-0.285577,-0.325658,-0.224529,-0.356821,-0.37894,-0.180783
2012-12,000858.SZ,水,-0.704913,-0.578944,-0.607818,-0.496067,-0.451198,-0.445272,-0.127303
2013-01,000858.SZ,土,-0.3992,-0.547878,-0.450994,-0.447747,-0.448915,-0.425883,-0.066947
2013-02,000858.SZ,木,-0.659763,-0.475192,-0.108235,-0.371859,-0.395748,-0.375205,-0.064695
2013-03,000858.SZ,木,-0.190496,0.443727,-0.352472,-0.350799,-0.377301,-0.253805,0.018627
2013-04,000858.SZ,土,1.574846,-0.420866,-0.444481,-0.447873,-0.417259,-0.198178,0.090652
2013-05,000858.SZ,火,-0.869741,-0.741968,-0.55755,-0.502604,-0.445076,-0.293474,0.062866
2013-06,000858.SZ,火,-0.488861,-0.184558,-0.349121,-0.389356,-0.217681,-0.105289,0.257711
2013-07,000858.SZ,土,0.300909,-0.265519,-0.451244,-0.403152,-0.093841,0.023219,0.16524
2013-08,000858.SZ,金,-0.585319,-0.643594,-0.440835,-0.378533,-0.174185,-0.033041,0.113812
2013-09,000858.SZ,金,-0.693679,-0.350689,-0.427104,-0.142319,-0.005182,0.026112,0.231079
2013-10,000858.SZ,土,0.376349,-0.216525,-0.350846,0.16444,0.259404,0.084611,0.204427
2013-11,000858.SZ,水,-0.554014,-0.554183,-0.309288,0.003585,0.16064,0.080598,0.15797
2013-12,000858.SZ,水,-0.554352,-0.140424,0.284032,0.310924,0.246142,0.372926,0.339783
2014-01,000858.SZ,土,0.65797,1.179554,1.088752,0.754179,0.287013,0.516394,0.3928
2014-02,000858.SZ,木,1.865224,1.344456,0.458182,0.50452,0.254449,0.400131,0.402355
2014-03,000858.SZ,木,0.91834,0.040251,0.338378,0.227618,0.403904,0.390522,0.396928
2014-04,000858.SZ,土,-0.435907,0.117907,0.473197,0.010254,0.362868,0.483523,0.433567
2014-05,000858.SZ,火,1.215441,1.380761,0.55233,0.16352,0.381299,0.598928,0.442378
2014-06,000858.SZ,火,1.558417,0.299409,0.126025,0.43786,0.408351,0.767987,0.364027
2014-07,000858.SZ,土,-0.340036,-0.252973,-0.307212,0.310842,0.486981,0.326973,0.343139
2014-08,000858.SZ,金,-0.154425,-0.290192,-0.127906,0.302986,0.61477,0.282968,0.385031
2014-09,000858.SZ,金,-0.40416,-0.114335,0.836053,0.575043,1.054894,0.476989,0.366312
2014-10,000858.SZ,土,0.316465,2.223022,1.480276,1.178501,0.64797,0.337479,0.446228
2014-11,000858.SZ,水,6.890732,2.404438,0.946775,1.197274,0.45915,0.240883,0.478389
2014-12,000858.SZ,水,0.468837,-0.033026,0.351138,1.17391,0.373645,0.307441,0.414214
2015-01,000858.SZ,土,-0.363415,0.295875,0.913443,0.343303,0.088636,0.279279,0.431625
2015-02,000858.SZ,木,1.637968,2.31738,1.480006,0.263258,0.067913,0.404583,0.496489
2015-03,000858.SZ,木,3.171776,1.404607,2.497707,0.385039,0.293192,0.403364,0.549584
2015-04,000858.SZ,土,0.386013,2.202689,-0.056956,-0.178862,0.118618,0.385293,0.461364
2015-05,000858.SZ,火,6.400517,-0.222117,-0.356525,-0.299227,0.162106,0.301155,0.438127
2015-06,000858.SZ,火,-0.918235,-0.810257,-0.451545,-0.213674,0.035061,0.052366,0.344226
2015-07,000858.SZ,土,-0.559682,0.420456,-0.28501,0.218307,0.574749,0.359502,0.609099
2015-11,000858.SZ,水,3.582357,-0.088899,-0.236826,0.561718,0.645362,0.495214,0.652249
2015-12,000858.SZ,水,-0.818848,-0.688548,0.127365,0.421931,0.307702,0.263929,0.711186
2016-01,000858.SZ,土,-0.464527,1.812384,1.075935,1.337045,0.68425,0.56382,0.888482
2016-02,000858.SZ,木,13.771064,3.087444,2.195817,1.415909,0.870954,0.761354,0.818576
2016-03,000858.SZ,木,0.131076,0.486507,0.793465,0.408416,0.313032,0.529706,0.536467
2016-04,000858.SZ,土,0.953629,1.25836,1.630997,0.517061,0.422912,0.602114,0.547147
2016-05,000858.SZ,火,1.610624,2.05323,0.82633,0.431541,0.444114,0.594408,0.62174
2016-06,000858.SZ,火,2.570875,0.527555,0.106035,0.123484,0.450707,0.711039,0.528499
2016-07,000858.SZ,土,-0.34654,-0.384446,-0.125247,0.046422,0.357952,0.541612,0.412356
2016-08,000858.SZ,金,-0.420153,0.01209,0.122092,0.28414,0.52384,0.589519,0.33159
2016-09,000858.SZ,金,0.766544,0.560938,0.141207,0.661441,0.978899,0.717029,0.42719
2016-10,000858.SZ,土,0.379263,-0.082757,0.251779,0.691936,0.862108,0.904521,0.173244
2016-11,000858.SZ,水,-0.390011,0.192527,0.469592,0.775804,0.785164,0.825776,0.207524
2016-12,000858.SZ,水,1.331387,1.281046,1.418831,1.605873,0.967503,1.31671,0.214759
2017-01,000858.SZ,土,1.231792,1.463775,1.286862,1.271138,1.190476,1.280546,0.276609
2017-02,000858.SZ,木,1.719871,1.314904,1.145821,0.967518,0.962748,0.877658,0.34439
2017-03,000858.SZ,木,0.970233,0.90597,1.807378,0.774478,1.283637,0.543258,0.486373
2017-04,000858.SZ,土,0.843803,2.35114,1.255523,1.143817,1.278445,0.494067,0.49989
2017-05,000858.SZ,火,5.090749,1.494674,0.804031,0.877155,0.795936,0.64954,0.454188
2017-06,000858.SZ,火,0.021778,-0.018183,0.121605,1.059635,0.264205,0.365433,0.455718
2017-07,000858.SZ,土,-0.056581,0.175119,1.037643,1.289993,0.302399,0.293937,0.47133
2017-08,000858.SZ,金,0.463724,1.994608,0.953243,0.791902,0.601042,0.115515,0.596874
2017-09,000858.SZ,金,5.12662,1.256342,2.782164,0.342167,0.457965,0.186277,0.505343
2017-10,000858.SZ,土,-0.169023,1.971666,1.573594,0.041243,0.11218,-0.277245,0.408043
2017-11,000858.SZ,水,9.627006,3.529137,0.643889,0.449525,-0.074488,-0.201373,0.394402
2017-12,000858.SZ,水,0.930279,-0.353449,-0.523709,-0.094788,-0.194001,-0.363045,0.290396
2018-01,000858.SZ,土,-0.783436,-0.763409,-0.578726,-0.268874,-0.526695,-0.285377,0.222759
2018-02,000858.SZ,木,-0.741529,-0.412438,0.278142,-0.305557,-0.372181,-0.037427,0.2742
2018-03,000858.SZ,木,0.33566,1.842255,0.720394,0.048493,-0.298242,0.431584,0.317568
2018-04,000858.SZ,土,5.048258,0.952514,0.268879,-0.498317,-0.147722,0.505737,0.413225
2018-05,000858.SZ,火,-0.369685,-0.418814,-0.622693,-0.559991,-0.12424,0.28197,0.369826
2018-06,000858.SZ,火,-0.464114,-0.708081,-0.360997,-0.551805,0.346521,0.551974,0.500526
2018-07,000858.SZ,土,-0.84098,-0.30222,-0.801647,-0.301507,0.594136,0.673043,0.736247
2018-08,000858.SZ,金,2.061853,-0.77847,-0.486867,0.33423,0.927255,1.285945,0.969066
2018-09,000858.SZ,金,-0.983972,-0.789936,-0.685638,0.954647,1.086146,0.910228,0.803439
2018-10,000858.SZ,土,1.753116,0.392212,1.459717,3.519273,2.405621,1.743094,1.252724
2018-11,000858.SZ,水,-0.295978,1.324959,2.46922,2.735029,2.761357,1.434626,1.201876
2018-12,000858.SZ,水,6.677939,6.701135,11.153639,4.374053,2.485808,1.614191,1.395005
2019-01,000858.SZ,土,6.724402,14.291045,7.303324,3.007301,1.84463,1.092205,1.197315
2019-02,000858.SZ,木,29.269795,7.608858,3.021205,2.916525,1.163544,0.686713,0.97891
2019-03,000858.SZ,木,1.448396,0.465648,1.37628,0.866818,0.566322,0.212632,0.679536
2019-04,000858.SZ,土,-0.122641,1.341023,0.93398,0.664994,0.321463,0.326397,0.668619
2019-05,000858.SZ,火,5.246457,1.871371,2.814571,0.586976,0.262611,0.463703,0.76417
2019-06,000858.SZ,火,0.319912,1.980929,0.466583,0.271665,-0.030965,0.450784,0.589201
2019-07,000858.SZ,土,5.732222,0.545921,0.43342,0.092337,0.169716,0.801839,0.352317
2019-08,000858.SZ,金,-0.64501,-0.338574,-0.33977,-0.273591,0.063626,0.696113,0.193888
2019-09,000858.SZ,金,0.232384,-0.099602,0.102653,-0.212309,0.445556,0.702619,0.300082
2019-10,000858.SZ,土,-0.342156,0.043002,-0.167586,0.056657,0.944599,0.850016,0.280325
2019-11,000858.SZ,水,0.653664,-0.06363,-0.200778,0.350006,1.322957,0.991377,0.307338
2019-12,000858.SZ,水,-0.46979,-0.44438,-0.437305,0.655134,0.967934,1.194197,0.293834
2020-01,000858.SZ,土,-0.417752,-0.420324,0.341309,1.972183,1.414279,1.307705,0.253972
2020-02,000858.SZ,木,-0.422885,1.03582,1.280363,2.960299,1.699699,1.321726,0.255171
2020-03,000858.SZ,木,6.181513,3.532883,3.868481,2.680267,2.453635,1.326215,0.160175
2020-04,000858.SZ,土,1.861101,3.008504,5.586009,2.239043,1.765227,1.099138,0.092772
2020-05,000858.SZ,火,4.616056,8.992333,5.87784,1.937453,1.33568,1.126315,0.075427
2020-06,000858.SZ,火,16.778799,6.611363,1.782051,1.908827,0.818592,0.740823,0.086299
2020-07,000858.SZ,土,2.258536,0.100516,0.592983,0.791781,0.433883,0.014941,-0.094336
2020-08,000858.SZ,金,-0.628319,0.113795,0.254556,0.361112,0.437759,-0.159626,-0.16536
2020-09,000858.SZ,金,2.337646,1.304887,2.04138,0.470349,0.488965,-0.007286,-0.124931
2020-10,000858.SZ,土,0.591691,1.90326,1.015389,0.360396,-0.126659,-0.113936,-0.260848
2020-11,000858.SZ,水,4.295572,1.267822,0.476719,0.539161,-0.264696,-0.141733,-0.214152
2020-12,000858.SZ,水,-0.028808,-0.220187,-0.289163,0.041817,-0.316495,-0.237075,-0.21316
2021-01,000858.SZ,土,-0.373854,-0.391861,-0.081728,-0.425094,-0.326247,-0.31861,-0.15273
2021-02,000858.SZ,木,-0.40935,0.112037,0.604244,-0.481139,-0.283752,-0.32143,-0.145559
2021-03,000858.SZ,木,1.093672,1.643873,0.526908,-0.329765,-0.218878,-0.421376,-0.142604
2021-04,000858.SZ,土,2.338661,0.303961,-0.640067,-0.422881,-0.383116,-0.431124,-0.229948
2021-05,000858.SZ,火,-0.490719,-0.881819,-0.832185,-0.521414,-0.490626,-0.456081,-0.284817
2021-06,000858.SZ,火,-0.972576,-0.903668,-0.7058,-0.441309,-0.581279,-0.322133,-0.258991
2021-07,000858.SZ,土,-0.661621,-0.036402,-0.074644,-0.192404,-0.337351,-0.191847,-0.0945
2021-08,000858.SZ,金,1.744021,0.530246,0.364861,-0.112561,-0.195051,-0.171056,-0.120786
2021-09,000858.SZ,金,-0.146634,-0.037415,0.060967,-0.500465,-0.10468,-0.228634,-0.156485
2021-10,000858.SZ,土,0.085783,0.183002,-0.295177,-0.439248,-0.227518,-0.383401,-0.151166
2021-11,000858.SZ,水,0.288925,-0.432131,-0.422983,-0.38183,-0.297999,-0.28046,-0.172852
2021-12,000858.SZ,水,-0.74981,-0.613927,-0.764804,-0.177537,-0.306394,-0.188495,-0.206178
2022-01,000858.SZ,土,-0.404243,-0.77196,-0.55387,-0.19129,-0.410283,0.053532,-0.202093
2022-02,000858.SZ,木,-0.912712,-0.613938,-0.337742,-0.225695,-0.225519,0.075893,-0.134735
2022-03,000858.SZ,木,0.707505,0.824168,1.876092,0.191117,0.226248,0.270474,-0.005011
2022-04,000858.SZ,土,0.948801,2.732701,0.465966,-0.321992,0.402953,0.042372,-0.036758
2022-05,000858.SZ,火,6.149551,0.271458,-0.094691,-0.162467,0.264784,-0.059627,-0.074856
2022-06,000858.SZ,火,-0.773887,-0.677851,-0.506706,-0.199307,-0.03242,-0.189967,-0.203708
2022-07,000858.SZ,土,-0.541027,-0.271387,-0.686421,0.37247,-0.06963,0.014574,-0.156733
2022-08,000858.SZ,金,0.156662,-0.740805,-0.225168,0.494947,-0.047641,-0.067469,-0.142172
2022-09,000858.SZ,金,-0.941917,-0.365827,0.29965,0.355118,-0.044345,-0.077587,-0.020056
2022-10,000858.SZ,土,5.924208,5.147757,5.007026,0.602545,0.500593,0.168538,0.048737
2022-11,000858.SZ,水,4.458374,4.595054,1.884326,0.055839,-0.008068,-0.049152,-0.032697
2022-12,000858.SZ,水,4.735156,1.096693,0.412953,-0.180519,-0.177205,-0.223477,-0.119643
2023-01,000858.SZ,土,-0.233478,-0.298676,-0.572475,-0.249995,-0.322924,-0.395694,-0.219864
2023-02,000858.SZ,木,-0.358328,-0.680714,-0.613499,-0.418298,-0.34315,-0.304128,-0.197707
2023-03,000858.SZ,木,-0.841129,-0.700035,-0.52472,-0.372124,-0.363942,-0.220761,-0.183452
2023-04,000858.SZ,土,-0.433638,-0.177943,0.315733,-0.147929,-0.321803,-0.109881,-0.127338
2023-05,000858.SZ,火,0.193189,1.005416,-0.124511,-0.143704,-0.153445,-0.089838,-0.1143
2023-06,000858.SZ,火,2.370541,-0.250069,-0.170536,-0.264182,-0.081151,-0.217216,-0.147412
2023-07,000858.SZ,土,-0.833143,-0.588522,-0.448198,-0.513089,-0.218598,-0.299116,-0.18187
2023-08,000858.SZ,金,0.014726,0.003468,-0.162475,-0.167551,-0.077977,-0.210891,-0.088518
2023-09,000858.SZ,金,-0.007665,-0.23911,-0.347256,-0.032908,-0.232184,0.041063,-0.117833
2023-10,000858.SZ,土,-0.416575,-0.470598,-0.570348,-0.070134,-0.240956,-0.058782,-0.126641
2023-11,000858.SZ,水,-0.519619,-0.631292,-0.172596,-0.032583,-0.226399,-0.015957,-0.1111
2023-12,000858.SZ,水,-0.717005,0.085885,0.432824,-0.167251,0.21634,-0.001925,-0.131069
2024-01,000858.SZ,土,3.166668,2.224035,1.012445,0.008887,0.222405,0.007125,-0.088215
2024-02,000858.SZ,木,1.494657,0.398594,0.131123,-0.251974,0.042588,-0.07501,-0.144748
2024-03,000858.SZ,木,-0.215898,-0.238344,-0.516011,0.120692,-0.115251,-0.144356,-0.179803
2024-04,000858.SZ,土,-0.260147,-0.619752,-0.494221,-0.047291,-0.200405,-0.144453,-0.196664
2024-05,000858.SZ,火,-0.804571,-0.581815,-0.505321,0.000954,-0.135006,-0.138105,-0.220447
2024-06,000858.SZ,火,-0.105155,-0.21297,1.594995,0.196224,0.034615,-0.071384,
2024-07,000858.SZ,土,-0.307795,3.419071,0.794569,0.005367,0.019385,-0.045011,
2024-08,000858.SZ,金,27.211582,1.889502,1.025372,0.14382,0.037126,0.052832,
2024-09,000858.SZ,金,-0.70405,-0.457321,-0.448573,-0.346719,-0.340721,-0.252477,
2024-10,000858.SZ,土,-0.004897,-0.247298,-0.436766,-0.231706,-0.226112,-0.189608,
2024-11,000858.SZ,水,-0.430652,-0.57626,-0.354032,-0.257845,-0.153467,-0.197044,
2024-12,000858.SZ,水,-0.68463,-0.311939,-0.226051,-0.279125,-0.172687,-0.243503,
2025-01,000858.SZ,土,0.501182,0.212433,0.048011,-0.092864,-0.08512,-0.174529,
2025-02,000858.SZ,木,-0.020776,-0.124347,-0.147334,-0.030918,-0.136652,-0.209228,
2025-03,000858.SZ,木,-0.216963,-0.20434,-0.328559,-0.14464,-0.249232,-0.213781,
2025-04,000858.SZ,土,-0.191514,-0.378243,-0.214802,-0.145202,-0.237663,-0.245689,
2025-05,000858.SZ,火,-0.521845,-0.226193,0.101392,-0.131261,-0.228844,-0.294924,
2025-06,000858.SZ,火,0.252265,0.671586,0.089657,-0.20612,-0.171316,,
2025-07,000858.SZ,土,1.231316,0.016451,-0.069434,-0.248843,-0.255712,,
2025-08,000858.SZ,金,-0.536967,-0.399047,-0.31477,-0.354729,-0.39233,,
2025-09,000858.SZ,金,-0.220046,-0.166418,-0.421611,-0.277333,,,
2025-10,000858.SZ,土,-0.109103,-0.501925,-0.393663,-0.334362,,,
2025-11,000858.SZ,水,-0.72154,-0.499784,-0.392357,-0.427753,,,
2025-12,000858.SZ,水,-0.10143,-0.102382,-0.097064,,,,
2026-01,000858.SZ,土,-0.103333,-0.094873,-0.269262,,,,
2026-02,000858.SZ,木,-0.086335,-0.34033,-0.461088,,,,
2026-03,000858.SZ,木,-0.523715,-0.586111,,,,,
2026-04,000858.SZ,土,-0.640333,,,,,,
2026-05,000858.SZ,火,,,,,,,
2018-07,300750.SZ,土,-0.690254,0.066578,0.132389,0.110918,0.141571,0.052339,0.714009
2018-08,300750.SZ,金,2.67265,1.165162,1.228672,0.792735,0.080996,0.103357,0.774931
2018-09,300750.SZ,金,0.276442,0.736119,0.04456,0.355786,-0.074536,-0.020549,0.692852
2018-10,300750.SZ,土,1.361335,-0.05507,0.089855,0.146191,0.026933,-0.077719,0.821459
2018-11,300750.SZ,水,-0.62187,-0.259586,0.442068,-0.247142,-0.12715,0.092214,0.741797
2018-12,300750.SZ,水,0.449798,1.816165,0.759742,-0.128891,-0.041337,0.441733,1.181188
2019-01,300750.SZ,土,4.47027,0.938741,0.205438,-0.003152,-0.127642,0.715317,1.156847
2019-02,300750.SZ,木,-0.312883,-0.434135,-0.606957,-0.320927,-0.004407,0.546979,0.916827
2019-03,300750.SZ,木,-0.53399,-0.702734,-0.568782,-0.292422,0.349056,0.416354,0.946851
2019-04,300750.SZ,土,-0.810375,-0.585192,-0.175647,-0.257888,0.92935,0.810182,1.206064
2019-05,300750.SZ,火,-0.0926,0.718785,0.173254,0.584537,1.442487,1.095767,1.500286
2019-06,300750.SZ,火,2.255702,0.334102,0.161053,1.386146,1.105379,1.53136,1.786434
2019-07,300750.SZ,土,-0.45332,-0.306645,-0.331924,1.951617,1.352837,1.791712,1.691115
2019-08,300750.SZ,金,-0.120616,-0.261462,1.139994,2.524133,1.542884,1.855266,1.616775
2019-09,300750.SZ,金,-0.37975,2.338333,3.903902,1.835106,2.282372,1.925872,1.711616
2019-10,300750.SZ,土,16.967706,12.78889,12.040487,3.415448,3.496612,2.597291,2.050106
2019-11,300750.SZ,水,9.581956,10.109496,4.803528,1.771938,2.143339,1.777714,1.789162
2019-12,300750.SZ,水,10.663336,3.297889,0.639068,1.685412,1.463163,2.299905,1.350811
2020-01,300750.SZ,土,0.583753,-0.385554,0.49505,1.64047,1.341726,1.712029,1.130389
2020-02,300750.SZ,木,-0.761614,0.452579,0.323961,1.313347,1.172798,1.375097,0.982751
2020-03,300750.SZ,木,7.851142,2.120128,3.399718,2.019544,3.166802,1.676047,1.062845
2020-04,300750.SZ,土,0.09988,2.10197,3.663442,1.930734,2.307556,1.688525,0.683812
2020-05,300750.SZ,火,7.748425,8.602564,3.042095,1.783501,1.885914,1.982884,0.674378
2020-06,300750.SZ,火,9.540096,1.747545,1.072325,3.05501,1.267341,2.067211,0.750037
2020-07,300750.SZ,土,-0.283782,-0.081108,0.841815,1.785528,1.237604,1.594142,0.548268
2020-08,300750.SZ,金,0.178919,1.953565,0.916798,1.438495,1.695543,1.398204,0.529929
2020-09,300750.SZ,金,6.399615,1.44412,6.934618,1.371626,2.495471,1.513049,0.384305
2020-10,300750.SZ,土,-0.192698,7.216454,3.212782,1.466334,1.907879,1.586154,0.22825
2020-11,300750.SZ,水,82.624409,8.623557,2.102182,2.196548,1.58418,1.800658,0.259233
2020-12,300750.SZ,水,0.107486,-0.402505,-0.29113,1.32004,0.713007,0.674689,0.058538
2021-01,300750.SZ,土,-0.677648,-0.432873,0.443892,1.415906,1.197941,0.673492,0.146175
2021-02,300750.SZ,木,-0.00223,2.055885,2.293785,1.35858,1.706809,0.655217,0.119577
2021-03,300750.SZ,木,8.3593,4.984496,6.593195,1.662904,1.230437,0.590155,0.122658
2021-04,300750.SZ,土,2.826588,5.839355,3.042269,1.711794,0.757869,0.054565,-0.228823
2021-05,300750.SZ,火,11.224145,3.154626,0.688908,1.453799,0.315956,-0.060123,-0.286213
2021-06,300750.SZ,火,0.412035,-0.372231,-0.06613,0.208851,-0.055698,-0.001494,-0.345932
2021-07,300750.SZ,土,-0.720904,-0.240536,0.819232,0.159223,-0.326162,-0.075944,-0.342764
2021-08,300750.SZ,金,1.06662,3.644674,2.565101,0.161607,-0.226918,-0.023985,-0.308621
2021-09,300750.SZ,金,9.438786,3.682498,0.5648,-0.050438,0.02103,-0.23746,-0.378561
2021-10,300750.SZ,土,1.100415,-0.394152,-0.261338,-0.5899,-0.262716,-0.416664,-0.461155
2021-11,300750.SZ,水,-0.825248,-0.561957,-0.621517,-0.64,-0.36625,-0.433823,-0.504431
2021-12,300750.SZ,水,0.098022,-0.442995,-0.423781,-0.175239,-0.399936,-0.330918,-0.473072
2022-01,300750.SZ,土,-0.717442,-0.582578,-0.772316,-0.263404,-0.460808,-0.214985,-0.494228
2022-02,300750.SZ,木,-0.383342,-0.795616,-0.65758,-0.179925,-0.352479,-0.242726,-0.446316
2022-03,300750.SZ,木,-0.93226,-0.744838,0.180508,-0.387646,-0.29675,-0.207398,-0.390747
2022-04,300750.SZ,土,-0.038866,3.9281,1.38301,-0.170248,0.185931,-0.436057,-0.296487
2022-05,300750.SZ,火,24.26824,2.752294,0.96403,-0.109567,-0.013376,-0.457917,-0.303792
2022-06,300750.SZ,火,-0.44279,-0.452436,-0.68236,-0.457213,-0.305961,-0.571555,-0.419367
2022-07,300750.SZ,土,-0.461915,-0.760175,-0.711085,-0.163384,-0.651177,-0.53254,-0.394757
2022-08,300750.SZ,金,-0.89311,-0.788295,-0.596304,-0.300717,-0.647057,-0.510248,-0.382216
2022-09,300750.SZ,金,-0.580701,-0.215465,-0.072478,0.025908,-0.526614,-0.493552,-0.207329
2022-10,300750.SZ,土,0.467915,0.379508,1.422603,-0.616715,-0.451215,-0.502252,-0.187795
2022-11,300750.SZ,水,0.296426,2.112238,0.211302,-0.669987,-0.477664,-0.566234,-0.176261
2022-12,300750.SZ,水,6.471329,0.170859,0.134729,-0.66181,-0.586059,-0.585024,-0.177733
2023-01,300750.SZ,土,-0.81651,-0.557779,-0.93936,-0.738807,-0.70629,-0.67414,-0.25673
2023-02,300750.SZ,木,0.06578,-0.965139,-0.91009,-0.656996,-0.691972,-0.595172,-0.191068
2023-03,300750.SZ,木,-0.99886,-0.973886,-0.899207,-0.749988,-0.703243,-0.531683,-0.210742
2023-04,300750.SZ,土,-0.401924,-0.052362,0.125027,-0.353607,-0.429239,-0.122373,0.001408
